,filename,country,wealthpooled,urban,label,nl_mean
172,image13217.npz,6,0.992369532585144,True,0,1.6325613260269165
173,image4005.npz,6,-0.5862594842910767,False,0,-0.2113699615001678
174,image18933.npz,6,-0.3167303502559662,False,1,-0.2057262957096099
175,image981.npz,6,-0.5842787027359009,False,0,-0.1953048110008239
176,image10359.npz,6,-0.5027117133140564,True,0,-0.0089272744953632
177,image17273.npz,6,0.0621454380452632,True,0,-0.2180065214633941
178,image18648.npz,6,-1.0665161609649658,False,0,-0.2144193053245544
179,image1722.npz,6,0.4142146408557892,True,0,-0.1160785928368568
180,image4540.npz,6,-0.0864738672971725,True,0,0.850873589515686
181,image17304.npz,6,-0.8353355526924133,False,0,-0.2147401273250579
182,image1653.npz,6,-0.5215067267417908,False,0,-0.2081624269485473
183,image9047.npz,6,0.7141136527061462,False,1,-0.1910981386899948
184,image10166.npz,6,-1.0360745191574097,False,0,-0.2130170911550521
185,image14153.npz,6,-1.1057145595550537,False,0,-0.2140933871269226
186,image8830.npz,6,-1.02422297000885,False,0,-0.2194234728813171
187,image3747.npz,6,-0.6785504817962646,False,0,-0.2069499939680099
188,image1942.npz,6,-0.7218244075775146,True,0,0.6582540273666382
189,image2931.npz,6,-0.6017993092536926,False,0,-0.212101861834526
190,image10863.npz,6,1.2569836378097534,True,0,0.51842200756073
191,image9930.npz,6,1.2660824060440063,True,0,1.6141704320907593
192,image10216.npz,6,1.776472091674805,True,1,1.7347819805145264
193,image9591.npz,6,1.689156174659729,True,1,1.7527151107788086
194,image18154.npz,6,2.3104281425476074,True,1,1.7222551107406616
195,image17803.npz,6,0.1247085556387901,True,0,1.220856547355652
196,image19449.npz,6,0.4145559072494507,True,0,1.5370078086853027
197,image18556.npz,6,1.7853715419769287,True,1,1.4653712511062622
198,image12169.npz,6,0.3533646464347839,True,0,0.9256405234336852
199,image11913.npz,6,0.5583112835884094,True,0,1.4431675672531128
200,image14055.npz,6,0.8319188952445984,True,0,1.6437214612960815
201,image5969.npz,6,1.2724543809890747,True,0,1.4642720222473145
202,image14619.npz,6,-0.1663137525320053,False,1,1.08410382270813
203,image10972.npz,6,0.2682312428951263,False,1,-0.1069137975573539
204,image7067.npz,6,-0.0841656029224395,False,1,-0.1915943771600723
205,image7632.npz,6,0.8129364848136902,True,0,-0.1302685588598251
206,image18859.npz,6,-0.3009815216064453,True,0,0.0488345585763454
207,image6431.npz,6,1.250338435173035,True,0,0.9291437864303588
208,image7326.npz,6,-0.5373449921607971,False,0,-0.2053951919078827
209,image17411.npz,6,-0.9237287044525146,False,0,-0.2109397798776626
210,image4441.npz,6,-0.762248158454895,False,0,-0.2115902453660965
211,image6666.npz,6,-0.7353165149688721,False,0,-0.1967126429080963
212,image14945.npz,6,-0.8572114706039429,False,0,-0.2016561478376388
213,image5220.npz,6,-0.5821514129638672,False,0,-0.2033233195543289
214,image17805.npz,6,-0.6660219430923462,False,0,0.0837262570858001
215,image12761.npz,6,-0.2319101840257644,True,0,0.8268027305603027
216,image12970.npz,6,2.128857612609864,True,1,0.9796845316886902
217,image6778.npz,6,-0.142033651471138,True,0,0.8830369710922241
218,image7865.npz,6,0.904691517353058,True,0,0.7759091258049011
219,image2049.npz,6,1.2947185039520264,True,0,0.9163840413093568
220,image6176.npz,6,0.3634495735168457,True,0,0.9346771240234376
221,image17559.npz,6,1.6245425939559937,True,1,0.92391437292099
222,image693.npz,6,0.9800973534584044,True,0,0.785976231098175
223,image11444.npz,6,-0.5068997144699097,False,0,-0.2104634642601013
224,image9571.npz,6,0.3112376630306244,True,0,0.0606545582413673
225,image3325.npz,6,0.614905834197998,True,0,0.9731935262680054
226,image4589.npz,6,1.1389238834381104,True,0,0.3951831758022308
227,image1594.npz,6,0.9338319301605223,True,0,0.1530803143978119
228,image15395.npz,6,1.2187312841415403,True,0,0.5419298410415649
229,image3555.npz,6,-0.7576032876968384,False,0,-0.212311252951622
230,image10710.npz,6,-0.511347234249115,False,0,-0.2074012905359268
231,image10067.npz,6,-0.4041577577590942,False,1,-0.1989462971687317
232,image13925.npz,6,-0.7308467626571655,False,0,-0.2044174671173095
233,image5965.npz,6,1.4177950620651243,True,1,0.4472007751464844
234,image5251.npz,6,0.6238669157028198,False,1,0.2221544831991195
235,image5950.npz,6,1.3732658624649048,True,1,1.039635181427002
236,image9388.npz,6,1.1875008344650269,False,1,-0.028614031150937
237,image2614.npz,6,1.417760729789734,True,1,0.4380167424678802
238,image709.npz,6,2.3025474548339844,True,1,0.4454356729984283
239,image15675.npz,6,1.6007283926010132,True,1,0.4777061939239502
240,image18507.npz,6,1.2559690475463867,True,0,0.470998466014862
241,image8924.npz,6,-0.2425284832715988,False,1,-0.2087751626968383
242,image2165.npz,6,-0.8516631722450256,False,0,-0.209486186504364
243,image3837.npz,6,1.2783057689666748,True,0,1.0227069854736328
244,image19405.npz,6,-1.009324073791504,False,0,-0.207764446735382
245,image11411.npz,6,-0.4992799758911133,False,1,-0.2156300842761993
246,image5561.npz,6,-0.2162436097860336,True,0,-0.2069652527570724
247,image17086.npz,6,-0.655403733253479,False,0,-0.2060523778200149
248,image4010.npz,6,-0.1726362854242324,False,1,-0.2085612118244171
249,image17877.npz,6,-0.3369739055633545,False,1,-0.2096798121929168
250,image16732.npz,6,-0.6098603010177612,False,0,-0.2097974270582199
251,image15750.npz,6,-0.4886554479598999,False,1,-0.2097789794206619
252,image10249.npz,6,1.2887389659881592,True,0,0.6496206521987915
253,image11938.npz,6,1.3810782432556152,True,1,1.0487360954284668
254,image10725.npz,6,1.4235376119613647,True,1,0.7083922624588013
255,image16818.npz,6,0.7416675686836243,True,0,0.8323754072189331
256,image843.npz,6,-0.5004510283470154,True,0,-0.0199591852724552
257,image9812.npz,6,-0.7897336483001709,False,0,-0.2072000056505203
258,image625.npz,6,-0.2912293076515198,False,1,-0.207165852189064
259,image14811.npz,6,1.197662353515625,True,0,5.767012596130371
260,image6066.npz,6,2.247075080871582,True,1,6.5009942054748535
261,image11278.npz,6,-0.3057261109352112,False,1,-0.1872283816337585
262,image16222.npz,6,0.4807998538017273,True,0,0.549659252166748
263,image6616.npz,6,1.2413463592529297,False,1,0.246057316660881
264,image16414.npz,6,2.236702442169189,True,1,0.9025551080703736
265,image14902.npz,6,1.2866618633270264,True,0,1.4818384647369385
266,image12380.npz,6,2.0144031047821045,True,1,0.7633159160614014
267,image2263.npz,6,1.9885478019714355,True,1,3.962345123291016
268,image401.npz,6,1.813111424446106,True,1,4.884300231933594
269,image6769.npz,6,1.7417229413986206,True,1,3.682401418685913
270,image8051.npz,6,1.8806495666503904,True,1,2.715548753738404
271,image14786.npz,6,-0.1325000673532486,True,0,0.4230544865131378
272,image4731.npz,6,1.8330568075180047,True,1,4.156733989715576
273,image2432.npz,6,1.307718276977539,True,1,4.623806476593018
274,image2476.npz,6,1.3991453647613523,True,1,5.373898029327393
275,image1762.npz,6,1.2527146339416504,True,0,4.741902828216553
276,image7552.npz,6,2.018571615219116,True,1,7.891702651977539
277,image14273.npz,6,1.8825764656066888,True,1,8.925527572631836
278,image8358.npz,6,1.869024515151977,True,1,10.38854694366455
279,image14615.npz,6,1.7500028610229492,True,1,9.606029510498049
280,image6710.npz,6,-0.3019802570343017,True,0,0.77204430103302
281,image13961.npz,6,1.9760210514068604,True,1,9.999748229980469
282,image6906.npz,6,1.7093555927276611,True,1,9.493046760559082
283,image7683.npz,6,1.7775955200195312,True,1,9.944336891174316
284,image12440.npz,6,1.7195218801498413,True,1,8.562870979309082
285,image11449.npz,6,2.34713101387024,True,1,6.873236179351807
286,image18612.npz,6,2.417653560638428,True,1,9.572172164916992
287,image10042.npz,6,1.924283623695373,True,1,9.078248023986816
288,image3560.npz,6,2.4888243675231934,True,1,8.875907897949219
289,image18686.npz,6,1.6764956712722778,True,1,8.620579719543457
290,image5303.npz,6,0.8475871086120605,True,0,0.9885159134864808
291,image6850.npz,6,1.579031467437744,True,1,8.765334129333496
292,image10935.npz,6,2.4238710403442383,True,1,8.77952766418457
293,image17715.npz,6,1.364452600479126,True,1,9.285223007202148
294,image17945.npz,6,0.2078213095664978,True,0,9.20373821258545
295,image13005.npz,6,1.7393454313278198,True,1,8.075105667114258
296,image1193.npz,6,1.413053035736084,True,1,7.330828666687012
297,image12344.npz,6,-0.18580923974514,True,0,0.8995274901390076
298,image6462.npz,6,2.2791788578033447,True,1,7.8624587059021
299,image645.npz,6,1.7102413177490234,True,1,5.2504496574401855
300,image7616.npz,6,2.0183823108673096,True,1,7.616049766540527
301,image12661.npz,6,1.3087491989135742,True,1,6.681775093078613
302,image17508.npz,6,1.0000354051589966,True,0,7.618673324584961
303,image16749.npz,6,1.951586127281189,True,1,5.62544584274292
304,image16346.npz,6,1.920062065124512,True,1,5.307352542877197
305,image18037.npz,6,1.786583423614502,True,1,5.546055793762207
306,image2112.npz,6,0.6605551838874817,True,0,0.5608485341072083
307,image12977.npz,6,1.775924801826477,True,1,5.529685020446777
308,image9038.npz,6,2.253877878189087,True,1,4.292773723602295
309,image5184.npz,6,1.679902195930481,True,1,4.86372184753418
310,image19615.npz,6,1.8212963342666624,True,1,3.436872720718384
311,image3545.npz,6,1.8143444061279297,True,1,5.200122356414795
312,image6810.npz,6,0.6526855826377869,True,0,1.843575358390808
313,image14107.npz,6,1.4908510446548462,True,1,2.1587631702423096
314,image4372.npz,6,2.415039539337158,True,1,1.5078120231628418
315,image3217.npz,6,0.7662075757980347,False,1,1.051616668701172
316,image10878.npz,6,0.142178937792778,True,0,-0.0626500323414802
317,image10584.npz,6,2.115662097930908,True,1,4.00239896774292
318,image14936.npz,6,1.1524766683578491,True,0,2.640458822250366
319,image12451.npz,6,1.9787018299102783,True,1,2.229280948638916
320,image6765.npz,6,2.005808115005493,True,1,3.561328172683716
321,image5105.npz,6,2.462062120437622,True,1,2.833041191101074
322,image10443.npz,6,0.9334672093391418,True,0,3.289278030395508
323,image5521.npz,6,1.198879957199097,False,1,0.7898114323616028
324,image7694.npz,6,0.464586079120636,True,0,-0.0285906326025724
325,image12647.npz,6,0.4808847308158874,True,0,-0.051295518875122
326,image16720.npz,6,-0.4378275275230407,True,0,0.6083539128303528
327,image678.npz,6,0.9402092695236206,True,0,-0.1848112344741821
328,image16343.npz,6,0.9107152819633484,True,0,4.283933639526367
329,image15984.npz,6,1.1393988132476809,True,0,2.953611373901367
330,image10134.npz,6,1.128423810005188,True,0,2.982248306274414
331,image9351.npz,6,0.8410508632659912,True,0,2.538459539413452
332,image5428.npz,6,0.4021613597869873,True,0,5.018724918365479
333,image8224.npz,6,0.9274608492851256,True,0,4.180615425109863
334,image8032.npz,6,0.7988778948783875,True,0,3.3687872886657715
335,image8151.npz,6,0.5429275035858154,True,0,0.8803960084915161
336,image14150.npz,6,1.9192593097686768,True,1,2.618034601211548
337,image3681.npz,6,0.7618786692619324,True,0,1.4112026691436768
338,image8476.npz,6,1.0471206903457642,True,0,1.122554063796997
339,image5827.npz,6,1.4632295370101929,True,1,5.257175445556641
340,image8576.npz,6,1.0977863073349,True,0,0.2880703508853912
341,image8087.npz,6,1.3892520666122437,True,1,1.0616300106048584
342,image6249.npz,6,1.08814537525177,True,0,1.129209041595459
343,image12714.npz,6,0.8717276453971863,True,0,0.3248954117298126
344,image11740.npz,6,-0.8537770509719849,False,0,-0.2270653843879699
345,image5223.npz,6,0.8401188850402832,True,0,0.894173264503479
346,image3326.npz,6,1.7866337299346924,False,1,1.3282136917114258
347,image7677.npz,6,2.4703176021575928,True,1,1.1388747692108154
348,image3751.npz,6,0.2282961159944534,False,1,0.007865791209042
349,image15471.npz,6,1.1838971376419067,True,0,1.515606164932251
350,image7729.npz,6,-0.1904324740171432,True,0,0.7535558938980103
351,image8857.npz,6,1.6847052574157717,True,1,1.84297263622284
352,image11239.npz,6,1.6608535051345823,True,1,1.659651279449463
353,image11296.npz,6,1.7135103940963743,True,1,1.9234458208084104
354,image9403.npz,6,1.9558433294296265,True,1,1.555490493774414
355,image11369.npz,6,1.55226731300354,True,1,1.3139115571975708
356,image16941.npz,6,2.024078369140625,True,1,1.8988823890686035
357,image11702.npz,6,1.945417761802673,True,1,1.815204381942749
358,image5570.npz,6,-0.6893038749694824,False,0,-0.1301482766866684
359,image8837.npz,6,1.97707200050354,True,1,1.738312840461731
360,image18374.npz,6,1.857608437538147,True,1,1.576318860054016
361,image14932.npz,6,1.7727954387664795,True,1,1.493817687034607
362,image9208.npz,6,0.6221798658370972,False,1,-0.1751651614904403
363,image14543.npz,6,1.4019428491592407,True,1,-0.140018343925476
364,image4013.npz,6,0.4617137312889099,False,1,-0.1886117756366729
365,image18661.npz,6,-0.8721388578414917,False,0,-0.2194993197917938
366,image18137.npz,6,-0.6236413717269897,False,0,0.0243353899568319
367,image6010.npz,6,-0.9818596243858336,False,0,-0.2198159992694854
368,image11112.npz,6,-0.8553972244262695,False,0,-0.2183479219675064
369,image13189.npz,6,-0.8665810823440552,False,0,-0.2194788008928299
370,image16579.npz,6,1.6533132791519165,True,1,2.4616472721099854
371,image9041.npz,6,1.223654866218567,True,0,0.9175200462341307
372,image6804.npz,6,1.6530067920684814,True,1,2.565500974655152
373,image146.npz,6,0.5143930912017822,True,0,2.7677364349365234
374,image8904.npz,6,-1.0147817134857178,False,0,-0.2191277295351028
375,image15926.npz,6,0.9602360725402832,False,1,0.7110977172851562
376,image5371.npz,6,0.7381722331047058,True,0,0.726904034614563
377,image13743.npz,6,-0.789400577545166,False,0,-0.1636604964733123
378,image5917.npz,6,-0.8601417541503906,False,0,-0.2220514267683029
379,image1859.npz,6,-0.6594581604003906,False,0,-0.2217178344726562
380,image1251.npz,6,-0.9267123937606812,False,0,-0.225515216588974
381,image11498.npz,6,-1.0129274129867554,False,0,-0.2231196910142898
382,image2995.npz,6,-0.5875741243362427,False,0,-0.2191995531320572
383,image14638.npz,6,-0.6041789054870605,False,0,-0.2189875841140747
384,image17340.npz,6,-1.196521520614624,False,0,-0.2233100086450576
385,image1031.npz,6,-0.6186811327934265,False,0,-0.2198233753442764
386,image7821.npz,6,-0.9638714790344238,False,0,-0.2210235744714737
387,image16949.npz,6,-1.0404928922653198,False,0,-0.2218669801950454
388,image18709.npz,6,-1.161065697669983,False,0,-0.2209818512201309
389,image14853.npz,6,-1.0799357891082764,False,0,-0.2221891582012176
390,image10328.npz,6,-0.0018381257541477,True,0,0.0117673864588141
391,image2633.npz,6,-1.1099331378936768,False,0,-0.22077676653862
392,image8724.npz,6,-0.8235206007957458,False,0,-0.2139733433723449
393,image19370.npz,6,-0.1388124674558639,True,0,-0.1518007069826126
394,image19160.npz,6,-1.212225317955017,False,0,-0.2215760648250579
395,image7375.npz,6,1.264033555984497,True,0,-0.0107374433428049
396,image7733.npz,6,-1.1117396354675293,False,0,-0.2212019711732864
397,image16695.npz,6,-0.7820680141448975,False,0,-0.2189773619174957
398,image16834.npz,6,-0.6459907293319702,False,0,-0.2175252437591552
399,image3033.npz,6,1.7923585176467896,True,1,4.026999950408936
400,image6961.npz,6,1.7874884605407717,True,1,4.6386399269104
401,image3119.npz,6,1.5660828351974487,True,1,4.471490859985352
402,image6770.npz,6,-0.3571774959564209,True,0,-0.0954543799161911
403,image6936.npz,6,1.7969639301300049,True,1,4.747702598571777
404,image4387.npz,6,1.1404227018356323,True,0,1.526335835456848
405,image9915.npz,6,1.5879993438720703,True,1,1.1520453691482544
406,image9220.npz,6,0.3961004018783569,False,1,-0.1731835603713989
407,image5514.npz,6,0.132818266749382,True,0,-0.1197573095560073
408,image10416.npz,6,-0.641762375831604,True,0,-0.1282272338867187
409,image12035.npz,6,2.057204008102417,True,1,1.6116801500320437
410,image18991.npz,6,1.5245614051818848,True,1,1.923233151435852
411,image18045.npz,6,0.6852739453315735,True,0,-0.1328820288181305
412,image2741.npz,6,1.999416470527649,True,1,2.322993516921997
413,image1724.npz,6,1.1829479932785034,True,0,2.469097852706909
414,image4992.npz,6,1.2836591005325315,True,0,2.424254894256592
415,image10115.npz,6,1.0316877365112305,True,0,1.811071753501892
416,image12355.npz,6,0.6246592402458191,True,0,1.1905481815338137
417,image16073.npz,6,1.59967303276062,True,1,1.7617084980010986
418,image11921.npz,6,0.5161526203155518,True,0,2.2842953205108643
419,image8925.npz,6,0.8546750545501709,True,0,-0.0966725274920463
